,pPTEN,pPI3K,pAKT,pGSK3B,PTEN,PI3K,AKT,GSK3B,LPS,bpV,LY294002,HDACi,LiCl,ATP,ADP,P2Y12G
0.0,0.0,0.0,0.0,0.0,10.74639907986182,9.41132063195661,1.1264670533198948,2.0626347866916173,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0499049904990499,0.022159244591422475,0.046919387859053856,7.106352719220235e-06,1.855751129793895e-08,10.530426238765548,9.016666616818977,1.1264661546004062,2.06263476697176,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0998099809980998,0.04385099721584384,0.09163736085252362,5.501565540048146e-05,2.8532636765766447e-07,10.319009760946297,8.640529407959725,1.1264600956520694,2.0626344834938934,0.0,0.0,0.0,0.0,0.0,0.0,,
0.1497149714971497,0.06508511388473702,0.1342571981967287,0.0001791967067935356,1.4021980209044733e-06,10.112053585782919,8.282040290775777,1.1264443908404216,2.0626332966672223,0.0,0.0,0.0,0.0,0.0,0.0,,
0.1996199619961996,0.0858712355036419,0.17487733492715077,0.000409243103519149,4.301306324896633e-06,9.909463749162528,7.9403712966222795,1.1264152975505008,2.062630215973888,0.0,0.0,0.0,0.0,0.0,0.0,,
0.2495249524952495,0.10621878979680847,0.21359160259103832,0.0007691025361360063,1.0181512777571763e-05,9.71114836472217,7.614733178269932,1.1263697871884484,2.0626239674619584,0.0,0.0,0.0,0.0,0.0,0.0,,
0.2994299429942994,0.12613699335256504,0.2504894150976865,0.0012774259999670148,2.0456456285444184e-05,9.517017603913844,7.304373846658696,1.1263055010178442,2.0626130489495558,0.0,0.0,0.0,0.0,0.0,0.0,,
0.3493349334933493,0.14563485563200407,0.2856560002519136,0.0019481469774602067,3.669614309526815e-05,9.326983656934248,7.0085764233954855,1.126220676912221,2.062595792093427,0.0,0.0,0.0,0.0,0.0,0.0,,
0.3992399239923992,0.1647211831059973,0.31917259376501167,0.0027910602513060334,6.0581499360729174e-05,9.140960692403779,6.72665760886586,1.1261140761542734,2.0625704106829668,0.0,0.0,0.0,0.0,0.0,0.0,,
0.4491449144914491,0.1834045836425518,0.35111660932808125,0.00381240212070268,9.386918023209295e-05,8.958864814605615,6.457966251692671,1.1259849100576187,2.0625350380353047,0.0,0.0,0.0,0.0,0.0,0.0,,
0.499049904990499,0.20169347142507416,0.381561830793159,0.005015446533632512,0.00013835434014714562,8.780614015550343,6.201881732238974,1.1258327645757025,2.0624877665568873,0.0,0.0,0.0,0.0,0.0,0.0,,
0.5489548954895489,0.21959607191818728,0.4105785806445151,0.006401032262786852,0.00019584345510705552,8.606128126577133,5.957812545541939,1.125657533631414,2.0624266766234745,0.0,0.0,0.0,0.0,0.0,0.0,,
0.5988598859885989,0.23712042694619417,0.4382338817046878,0.007968039109152211,0.00026813183115951194,8.435328768856992,5.725194941151536,1.1254593588930222,2.0623498604804076,0.0,0.0,0.0,0.0,0.0,0.0,,
0.6487648764876487,0.2542743997616667,0.4645916092511458,0.00971378451232404,0.00035698728379786776,8.268139303992298,5.503491643628522,1.1252385796160365,2.062255439585447,0.0,0.0,0.0,0.0,0.0,0.0,,
0.6986698669866986,0.2710656800883982,0.4897126493988117,0.011634467092914155,0.00046412980060481067,8.10448478486614,5.2921905203382495,1.1249956765497062,2.0621415862199544,0.0,0.0,0.0,0.0,0.0,0.0,,
0.7485748574857485,0.28750178904168533,0.5136550239726091,0.0137253427259595,0.0005912304348946942,7.944291907687313,5.090803531107634,1.1247312496695367,2.0620065246645476,0.0,0.0,0.0,0.0,0.0,0.0,,
0.7984798479847984,0.30359008410589367,0.5364740385487288,0.015981087301149857,0.0007398965952553851,7.787488963476968,4.8988654830026,1.1244459723000702,2.0618485468309444,0.0,0.0,0.0,0.0,0.0,0.0,,
0.8483848384838484,0.3193377635420816,0.5582223967181358,0.0183958960474337,0.0009116724717090974,7.634005795110148,4.7159330692210855,1.1241405785535965,2.0616660118091104,0.0,0.0,0.0,0.0,0.0,0.0,,
0.8982898289828982,0.3347518712369217,0.5789503370539507,0.02096376304383616,0.0011080297723326596,7.483773750056268,4.541583717016478,1.123815827981244,2.061457355710847,0.0,0.0,0.0,0.0,0.0,0.0,,
0.9481948194819482,0.3498393006252812,0.5987057328019744,0.02367850115742218,0.0013303717581449328,7.336725642148081,4.37541474916866,1.1234725030514834,2.061221087382181,0.0,0.0,0.0,0.0,0.0,0.0,,
0.998099809980998,0.36460679932993567,0.617534219351936,0.02653395594544449,0.001580027380151972,7.192795706361176,4.21704231178245,1.123111382098554,2.0609557946335424,0.0,0.0,0.0,0.0,0.0,0.0,,
1.048004800480048,0.3790609727022178,0.6354792826822815,0.029523988397203615,0.0018582564849935132,7.051919564305403,4.066100630350147,1.1227332415050493,2.060660138708068,0.0,0.0,0.0,0.0,0.0,0.0,,
1.0979097909790978,0.39320828814049336,0.6525823762589346,0.03264262559560511,0.0021662469885543167,6.91403418213528,3.9222410264785608,1.1223388366481937,2.0603328572850135,0.0,0.0,0.0,0.0,0.0,0.0,,
1.1478147814781476,0.4070550782462184,0.6688830013730501,0.03588403384624353,0.0025051197706967314,6.779077839789801,3.785131242142411,1.1219289052981285,2.059972759278446,0.0,0.0,0.0,0.0,0.0,0.0,,
1.1977197719771977,0.42060754483070373,0.684418813098518,0.03924261622359345,0.002875928286693648,6.646990091940915,3.654454548441789,1.121504155281533,2.0595787252501463,0.0,0.0,0.0,0.0,0.0,0.0,,
1.2476247624762475,0.43387176177816633,0.699225693391138,0.042712984413344784,0.003279663007214972,6.517711740089078,3.529909130741563,1.12106526804264,2.0591497026915246,0.0,0.0,0.0,0.0,0.0,0.0,,
